"date","origin_country","destination_country","product","duration","units","amount"
"2015-03-31","TJ","VE","Purple Figs",3.08,45,360
"2015-03-31","GG","WF","Butternut Squash",93.09,13,143
"2015-04-01","MM","FR","Yellow Figs",78.78,41,574
"2015-04-01","LY","VN","Green Apples",54.17,62,868
"2015-04-01","HT","IL","Red Grapes",87.22,26,156
"2015-04-01","ZW","AF","Purple Peppers",9.02,30,240
"2015-04-01","TT","IR","Beets",7.79,6,42
"2015-04-01","PF","LU","Red Peppers",49.37,66,330
"2015-04-02","EC","IT","Raspberries",20.15,11,77
"2015-04-02","LT","UG","Yellow Pears",37.2,15,165
"2015-04-03","LS","RS","Brussels Sprouts",36.9,78,1014
"2015-04-03","UA","VG","Cantaloupe",33.66,4,60
"2015-04-03","BR","SC","Green Peppers",17.49,17,85
"2015-04-04","RS","GY","Raisins",59.69,10,110
"2015-04-04","DK","MU","Potatoes (White Fleshed)",41.75,13,195
"2015-04-05","TM","QA","Dates",9.51,86,774
"2015-04-06","NZ","CW","Onions",91.01,45,675
"2015-04-06","HT","GF","Oranges",67.25,46,230
"2015-04-06","BH","PK","Plums",19.61,86,688
"2015-04-07","GN","FM","Purple Figs",89.22,93,837
"2015-04-07","ES","AX","Blueberries",46.65,47,376
"2015-04-07","IM","nan","Cranberries",65.62,99,1089
"2015-04-08","nan","CX","Yellow Tomatoes",63.58,79,553
"2015-04-08","TF","BD","Onions",5.92,64,640
"2015-04-08","AF","ZW","Dried Plums",96.03,68,408
"2015-04-08","BF","TW","Golden Kiwifruit",89.27,58,290
"2015-04-08","LR","CX","Purple Asparagus",50.25,98,490
"2015-04-09","AD","BY","Lettuce",8.95,41,533
"2015-04-10","GW","TH","Sugar Snap Peas",94.79,52,260
"2015-04-11","JP","SV","Red Apples",53.52,77,693
"2015-04-12","AS","SX","Yellow Beets",61.39,5,30
"2015-04-12","MN","KG","Limes",72.69,43,473
"2015-04-12","GI","CC","Blueberries",39.95,91,1092
"2015-04-12","TH","ML","Dates",15.07,98,1274
"2015-04-12","PS","-","Elderberries",20.5,19,190
"2015-04-12","GR","JE","Yellow Apples",32.04,58,870
"2015-04-12","BG","LI","Nectarines",3.0,61,549
"2015-04-13","MZ","JE","Cape Gooseberries",21.91,30,270
"2015-04-13","ID","LC","Radicchio",67.92,61,488
"2015-04-13","BQ","PW","Green Beans",21.13,94,1316
"2015-04-13","TT","LK","Mushrooms",73.29,7,98
"2015-04-13","SS","AG","Artichokes",7.57,30,240
"2015-04-13","GY","JM","Black Currants",41.31,17,119
"2015-04-14","TJ","MK","Oranges",51.94,87,609
"2015-04-14","KN","LI","Sugar Snap Peas",47.79,81,1053
"2015-04-15","AO","HT","Peaches",96.57,8,88
"2015-04-15","nan","UM","Avocados",58.49,3,45
"2015-04-15","CV","AL","Raisins",55.45,23,184
"2015-04-15","MC","MU","Spinach",88.49,62,558
"2015-04-16","BA","MO","Broccoli Rabe",91.93,60,720
"2015-04-16","CL","ML","nan",43.75,33,429
"2015-04-17","NZ","CF","Pineapples",35.67,28,364
"2015-04-17","CL","GM","Purple Belgian Endive",45.47,15,75
"2015-04-18","PE","TW","Oranges",21.4,39,585
"2015-04-18","MC","BF","Yellow Winter Squash",82.54,5,55
"2015-04-18","SL","TF","Peas",6.65,87,1131
"2015-04-18","LR","LC","Pomegranates",40.53,43,559
"2015-04-19","IT","IR","Kohlrabi",89.71,66,858
"2015-04-19","NL","NE","Grapefruit",20.67,3,21
"2015-04-19","GP","HM","Green Peppers",24.12,62,682
"2015-04-20","KE","MM","Yellow Winter Squash",99.41,31,341
"2015-04-20","VN","DM","Radicchio",1.66,6,36
"2015-04-20","NL","GL","Celery",33.67,37,296
"2015-04-21","CO","SX","Cape Gooseberries",89.56,27,351
"2015-04-21","JP","TR","Yellow Potatoes",25.13,15,150
"2015-04-21","CN","BE","Eggplant",4.63,3,15
"2015-04-21","KW","KW","Green Onions",55.31,81,1134
"2015-04-21","MV","PA","Sweet Potatoes",53.08,15,135
"2015-04-22","CN","AQ","White Peaches",55.38,55,825
"2015-04-22","SS","PE","Watermelon",24.35,65,910
"2015-04-23","BJ","AL","Celery",67.19,78,390
"2015-04-23","ST","AE","Potatoes (purple fleshed)",78.91,17,255
"2015-04-23","TG","NU","Watermelon",94.39,92,736
"2015-04-24","LI","AG","Garlic",79.25,74,962
"2015-04-24","GB","LR","Avocados",91.38,66,990
"2015-04-24","KH","TO","Yellow Beets",28.69,5,45
"2015-04-24","CW","SH","White Corn",28.65,92,1104
"2015-04-24","KW","HM","White Peaches",19.43,1,13
"2015-04-25","SJ","KE","Plums",19.65,60,300
"2015-04-25","ZA","ML","Cape Gooseberries",16.99,16,208
"2015-04-25","TD","GU","Chayote Squash",47.81,26,208
"2015-04-26","GG","nan","Garlic",98.05,78,624
"2015-04-26","PW","SD","Watercress",27.45,82,410
"2015-04-26","PR","GY","Green Onions",9.39,23,299
"2015-04-27","TC","SG","Persimmons",4.72,84,840
"2015-04-28","ST","DE","Tomatoes",57.21,6,90
"2015-04-29","DO","BS","Rhubarb",23.92,60,780
"2015-04-29","MO","UM","Endive",66.44,77,616
"2015-04-30","SG","HT","Green Onions",76.33,86,688
"2015-04-30","DJ","DJ","Purple Belgian Endive",85.27,73,511
"2015-04-30","TW","AM","Leeks",99.27,17,102
"2015-05-01","PS","LK","Oranges",32.94,96,1152
"2015-05-01","GN","JE","Elderberries",7.2,5,40
"2015-05-01","FO","KR","Purple Cabbage",71.86,29,348
"2015-05-01","JO","TD","Honeydew",79.82,64,320
"2015-05-02","ZA","MO","Tomatoes",23.86,5,45
"2015-05-02","FI","US","Grape Juice (100%)",72.98,69,345
"2015-05-03","UG","BG","Black Currants",30.63,30,450
"2015-05-03","KM","PL","Radicchio",7.2,76,760
"2015-05-03","AL","ZW","Kohlrabi",24.5,55,550
"2015-05-04","BH","RO","Butternut Squash",93.17,13,104
"2015-05-05","FM","TF","Broccoli",71.51,55,825
"2015-05-05","KR","TN","Celery",61.31,35,420
"2015-05-05","GW","LY","Raspberries",33.72,44,264
"2015-05-05","GN","BV","Purple Cabbage",91.79,51,561
"2015-05-05","CA","CX","Oranges",54.94,72,720
"2015-05-06","BM","TZ","Plums",9.91,11,143
"2015-05-06","LS","MN","Cherries",92.13,16,240
"2015-05-06","EC","KI","Purple Grapes",2.24,63,315
"2015-05-07","SM","KM","Carrots",38.82,83,830
"2015-05-07","BJ","BA","Red Onions",31.6,91,1092
"2015-05-07","VU","KW","Red Peppers",4.83,57,399
"2015-05-07","CD","BD","Leafy Greens",29.34,8,40
"2015-05-07","WF","GA","Oranges",97.97,66,858
"2015-05-07","NU","SL","Purple Peppers",81.01,69,552
"2015-05-08","GS","KE","Avocados",93.37,55,275
"2015-05-08","JP","PT","White Peaches",67.88,84,1260
"2015-05-09","VI","FO","Yellow Summer Squash",26.51,29,406
"2015-05-09","FI","MM","Sugar Snap Peas",81.01,63,567
"2015-05-09","BM","EE","Brown Pears",71.78,72,432
"2015-05-09","EE","FK","Persimmons",84.84,50,250
"2015-05-10","SI","MH","Grapefruit",91.9,24,240
"2015-05-10","KZ","BB","Onions",75.49,77,539
"2015-05-10","CA","GE","Cherries",26.99,69,828
"2015-05-10","NO","PS","Green Peas",14.21,80,1120
"2015-05-10","MO","IN","Tangerines",65.87,81,1134
"2015-05-11","GA","KE","White Nectarines",9.92,84,1176
"2015-05-11","GS","KI","Grape Juice (100%)",94.72,88,792
"2015-05-13","BJ","MA","Green Peppers",72.59,73,657
"2015-05-14","SL","DE","Golden Kiwifruit",28.64,20,240
"2015-05-14","ES","MK","Purple Asparagus",32.22,7,63
"2015-05-14","CD","MV","White Corn",56.9,90,1350
"2015-05-15","US","GA","Golden Kiwifruit",20.84,30,240
"2015-05-16","BO","CK","Peaches",10.73,41,205
"2015-05-17","AZ","CX","Red Peppers",11.68,18,180
"2015-05-17","BZ","WF","Yellow Beets",87.01,47,517
"2015-05-17","AL","CR","Kiwifruit",13.67,96,1152
"2015-05-17","AW","GN","Leafy Greens",84.87,14,168
"2015-05-17","nan","RU","Endive",24.36,93,465
"2015-05-17","CZ","CK","Green Peas",96.15,31,341
"2015-05-18","DJ","LS","Celery",10.8,88,1144
"2015-05-18","PH","BT","Purple Grapes",64.93,74,1110
"2015-05-18","MW","MP","Green Grapes",78.01,70,770
"2015-05-19","NO","KM","Cucumbers",31.84,10,120
"2015-05-19","TV","RO","Garlic",14.29,20,160
"2015-05-19","AO","CF","Pink/Red Grapefruit",28.57,27,405
"2015-05-19","PY","SJ","Nectarines",86.18,69,759
"2015-05-20","PA","AE","Cauliflower",9.97,15,90
"2015-05-20","PF","MC","Grapefruit",11.92,84,1092
"2015-05-21","AO","TH","Blood Oranges",5.47,55,715
"2015-05-21","CF","AM","Red Apples",95.27,42,462
"2015-05-22","CV","SJ","Spinach",47.1,47,705
"2015-05-22","HM","PY","Tomatoes",95.19,71,426
"2015-05-22","GM","TN","Strawberries",18.91,93,1209
"2015-05-23","NF","GE","Watercress",51.4,85,1190
"2015-05-23","KN","FM","Eggplant",26.62,68,340
"2015-05-24","SM","ME","Garlic",58.16,97,679
"2015-05-24","YT","FI","Concord Grapes",72.8,57,285
"2015-05-24","ZA","BH","Zucchini",99.26,97,1358
"2015-05-24","BQ","NU","White Peaches",70.43,93,744
"2015-05-25","BI","LR","Sweet Corn",71.35,47,423
"2015-05-26","BS","CW","Honeydew",94.53,61,427
"2015-05-26","TW","IE","Cranberries",5.49,52,780
"2015-05-26","NI","HR","Kohlrabi",30.6,19,209
"2015-05-27","KG","SR","Tomatoes",25.46,50,450
"2015-05-27","SK","BQ","Bananas",95.19,81,1215
"2015-05-28","NC","SH","Jerusalem Artichokes",3.56,5,65
"2015-05-28","CO","IO","Rhubarb",27.67,14,140
"2015-05-28","MF","PL","Red Onions",40.2,51,510
"2015-05-29","CV","MX","Plums",85.14,26,364
"2015-05-30","BY","ZA","White Peaches",8.86,6,66
"2015-05-30","CN","CR","Brussels Sprouts",38.29,14,70
"2015-05-30","TD","KN","White Corn",39.55,95,1425
"2015-05-31","MT","KP","Red Pears",70.32,59,649
"2015-05-31","BI","GP","Garlic",49.81,28,420
"2015-06-01","IT","TJ","Elderberries",68.98,70,490
"2015-06-01","BE","GB","Pineapples",57.12,18,216
"2015-06-01","WF","VN","Arugula",42.12,55,440
"2015-06-03","PM","MW","Eggplant",72.39,62,496
"2015-06-04","DO","TK","Red Apples",92.55,52,780
"2015-06-04","BD","CY","Tomatoes",50.61,46,506
"2015-06-04","BG","BY","Red Peppers",66.53,51,255
"2015-06-05","LI","TR","Red Potatoes",30.73,24,144
"2015-06-05","GY","PM","Broccoli Rabe",96.53,39,234
"2015-06-05","MZ","SJ","Yellow Peppers",95.58,11,55
"2015-06-07","MU","FO","White Corn",48.39,65,455
"2015-06-07","GW","SZ","Green Cabbage",3.38,28,392
"2015-06-08","PW","PS","Garlic",56.91,85,1105
"2015-06-08","ER","ST","Yellow Pears",39.09,34,340
"2015-06-09","AX","JP","Pomegranates",44.34,39,312
"2015-06-09","VN","AX","Green Cabbage",23.69,44,264
"2015-06-10","IE","MK","Carrots",84.54,56,616
"2015-06-10","TM","PM","Peaches",75.29,70,560
"2015-06-10","HK","TT","Honeydew",15.32,7,84
"2015-06-10","LK","CC","Green Peppers",47.57,14,126
"2015-06-10","MO","SL","Dried Plums",22.3,72,432
"2015-06-11","OM","SS","Green Peppers",32.1,42,336
"2015-06-12","MQ","BR","Green Apples",98.19,15,120
"2015-06-12","GI","nan","Elderberries",14.59,91,1274
"2015-06-12","MG","MW","Mushrooms",71.29,36,396
"2015-06-12","AL","CO","Yellow Tomatoes",18.22,31,248
"2015-06-12","GU","SH","Dates",6.8,32,352
"2015-06-12","CY","EC","Green Peas",44.54,79,1106
"2015-06-12","LV","PH","Blackberries",39.82,48,528
"2015-06-12","NO","PL","Lettuce",83.93,75,375
"2015-06-13","NU","TJ","Sweet Potatoes",92.99,31,155
"2015-06-14","GE","SL","Red Potatoes",27.78,15,120
"2015-06-14","AG","ZW","Pineapples",93.21,35,175
"2015-06-14","AI","CF","Cauliflower",18.08,60,480
"2015-06-14","CF","NL","Purple Figs",13.37,98,882
"2015-06-15","SI","GG","Purple Belgian Endive",50.76,17,119
"2015-06-15","EC","MQ","Mangoes",28.62,65,390
"2015-06-15","LV","UY","Turnips",20.5,83,913
"2015-06-16","CN","PG","Green Peppers",33.04,88,440
"2015-06-16","GA","BI","Peas",52.46,78,468
"2015-06-16","AF","BS","Elderberries",96.25,82,574
"2015-06-16","AM","GU","Peaches",97.12,14,70
"2015-06-16","GA","BJ","Celery",37.25,35,315
"2015-06-16","IO","KH","Lettuce",32.3,9,45
"2015-06-17","NI","KW","Watermelon",44.98,38,342
"2015-06-18","MK","GH","Peaches",59.76,63,693
"2015-06-19","NZ","GG","Pineapples",33.63,33,330
"2015-06-20","LK","ES","Jerusalem Artichokes",68.73,29,348
"2015-06-20","PK","MN","Green Cabbage",91.63,20,240
"2015-06-20","SZ","KE","Green Grapes",46.88,91,819
"2015-06-20","HM","ML","Blueberries",16.61,89,1246
"2015-06-21","WS","IQ","Avocados",31.61,48,336
"2015-06-21","NU","MW","Red Pears",36.54,34,408
"2015-06-21","TC","CD","Watermelon",45.81,62,310
"2015-06-21","PW","AT","Kohlrabi",10.47,78,624
"2015-06-22","TM","IR","Pumpkin",34.78,66,792
"2015-06-22","TV","JO","Green Peppers",42.84,46,276
"2015-06-23","IL","CH","Yellow Tomatoes",31.73,44,616
"2015-06-23","BS","FJ","Sweet Corn",32.34,89,890
"2015-06-23","SM","TN","Cauliflower",4.35,42,504
"2015-06-23","LY","EG","Lettuce",54.14,97,1164
"2015-06-23","BA","AU","White Nectarines",18.94,11,77
"2015-06-23","PM","BG","Butternut Squash",26.07,9,99
"2015-06-24","NZ","CG","Tomatoes",33.01,73,949
"2015-06-24","BG","SO","Sweet Corn",70.22,19,133
"2015-06-24","BN","SN","Purple Asparagus",30.54,53,583
"2015-06-24","NU","MZ","Avocados",48.37,24,288
"2015-06-25","ER","AL","Yellow Winter Squash",34.95,95,760
"2015-06-25","MT","SK","Artichokes",3.56,12,96
"2015-06-25","NO","MX","Yellow Beets",43.76,99,495
"2015-06-26","AQ","NE","White Peaches",27.13,6,84
"2015-06-27","MP","CO","Broccoflower",33.94,69,345
"2015-06-27","LC","EG","Jerusalem Artichokes",58.67,17,170
"2015-06-27","TT","EC","Sweet Potatoes",29.41,39,585
"2015-06-28","EH","ML","Cherries",43.63,11,99
"2015-06-28","PS","LU","Lemons",44.37,87,870
"2015-06-28","GW","SY","Broccoli",0.62,42,210
"2015-06-28","IN","PA","Oranges",33.67,75,450
"2015-06-28","nan","AI","Black Olives",12.59,7,35
"2015-06-28","US","BN","Tomatoes",19.65,93,837
"2015-06-28","MY","NE","Red Onions",76.54,52,364
"2015-06-28","CY","CA","Avocados",19.79,75,1125
"2015-06-29","JO","LY","Papayas",82.72,42,420
"2015-06-29","GQ","RU","Kohlrabi",4.46,2,20
"2015-06-29","IQ","HN","Yellow Apples",72.48,95,1425
"2015-06-29","VC","LV","Raspberries",91.55,46,598
"2015-06-30","KG","FK","Green Peppers",79.89,36,468
"2015-06-30","GM","TZ","Pink/Red Grapefruit",45.68,65,455
"2015-06-30","MX","UY","Peaches",86.67,71,426
"2015-07-01","NR","HU","Brussels Sprouts",41.45,5,30
"2015-07-01","MO","PA","Potatoes (purple fleshed)",79.56,38,380
"2015-07-01","TH","EC","Shallots",28.44,15,135
"2015-07-01","XX","IS","Avocados",72.21,26,234
"2015-07-01","AU","UZ","Lettuce",73.4,25,150
"2015-07-02","MQ","ZW","Artichokes",42.95,75,1050
"2015-07-03","SL","BD","Bananas",95.22,33,396
"2015-07-03","SN","CO","Kiwifruit",80.26,65,390
"2015-07-03","BM","NC","Cauliflower",21.59,71,568
"2015-07-04","YT","BW","Grapefruit",5.28,70,560
"2015-07-05","QA","BW","Tomatoes",90.71,64,448
"2015-07-05","MO","NR","Peas",82.96,98,980
"2015-07-05","NG","TV","Nectarines",28.94,83,1245
"2015-07-05","TZ","PM","Radishes",23.07,46,230
"2015-07-05","NF","MN","Lettuce",36.74,26,156
"2015-07-06","VU","EH","Blood Oranges",92.94,47,329
"2015-07-06","ZA","AU","Celery",51.63,65,910
"2015-07-06","BE","CD","Plums",25.62,17,85
"2015-07-06","VE","TZ","Red Onions",63.81,95,475
"2015-07-07","IE","TT","Raspberries",26.4,98,588
"2015-07-07","SZ","SR","Sugar Snap Peas",22.4,50,400
"2015-07-08","SE","KM","Purple Figs",72.95,79,1027
"2015-07-08","ZA","PR","Sugar Snap Peas",80.41,91,819
"2015-07-09","FK","GT","Persimmons",44.64,92,1196
"2015-07-09","PT","PA","Green Onions",52.91,59,590
"2015-07-09","GF","TT","Red Grapes",59.32,21,189
"2015-07-10","GD","YT","Green Onions",15.65,98,686
"2015-07-10","DJ","PT","Purple Asparagus",77.62,25,300
"2015-07-12","SL","AF","Green Peppers",75.13,37,555
"2015-07-13","SA","BT","Red Grapes",12.03,22,110
"2015-07-13","VN","MF","Green Beans",61.17,27,378
"2015-07-13","RU","UG","White Corn",13.82,55,385
"2015-07-14","ZA","GN","Potatoes (White Fleshed)",43.0,65,910
"2015-07-15","MT","KI","Yellow Pears",5.02,55,605
"2015-07-16","GB","CI","Yellow Potatoes",65.9,7,105
"2015-07-16","RU","CU","Mushrooms",40.55,91,1001
"2015-07-16","MW","DM","Garlic",12.55,23,184
"2015-07-16","EE","CI","Cape Gooseberries",64.39,88,1056
"2015-07-16","MU","TT","Potatoes (White Fleshed)",72.68,24,192
"2015-07-16","TC","BB","Garlic",46.62,50,350
"2015-07-16","PY","ML","Green Grapes",8.42,72,792
"2015-07-17","CM","PM","Cranberries",69.01,56,616
"2015-07-17","AI","GY","Black Salsify",45.66,48,720
"2015-07-17","SM","CM","Butternut Squash",23.08,89,1246
"2015-07-17","IO","BQ","Yellow Figs",93.18,3,21
"2015-07-17","MT","AM","Jicama",17.77,93,837
"2015-07-18","IL","AR","Pumpkin",12.63,90,1170
"2015-07-19","PT","FM","Lemons",89.23,95,570
"2015-07-20","IT","RS","Red Apples",80.13,13,169
"2015-07-20","PW","ZW","Kiwifruit",48.55,70,490
"2015-07-21","SD","BO","Lettuce",73.06,30,180
"2015-07-21","MX","TC","Green Apples",79.56,55,770
"2015-07-21","GY","FO","Potatoes (White Fleshed)",81.78,60,720
"2015-07-21","MS","ID","Endive",68.09,67,335
"2015-07-21","NZ","MQ","Potatoes (purple fleshed)",53.13,74,518
"2015-07-22","IS","KE","Pumpkin",27.51,40,600
"2015-07-23","AD","EE","Lemons",81.2,13,195
"2015-07-23","CA","BZ","Green Beans",42.28,42,252
"2015-07-23","PH","LC","Red Grapes",88.37,55,825
"2015-07-23","CW","CA","Black Olives",84.45,95,1425
"2015-07-24","MS","AR","Broccoli",43.03,39,234
"2015-07-24","GR","AG","White Peaches",71.28,52,260
"2015-07-24","BL","GI","Red Pears",97.5,9,54
"2015-07-25","GB","GY","Purple Asparagus",55.78,39,312
"2015-07-26","BS","NF","Pomegranates",18.88,48,384
"2015-07-26","HT","SM","Sweet Corn",74.37,1,8
"2015-07-26","GD","GI","nan",10.23,70,1050
"2015-07-26","BY","TM","Broccoflower",79.47,27,189
"2015-07-27","PG","GB","Yellow Tomatoes",79.73,79,1027
"2015-07-27","KI","CR","Red Potatoes",86.28,37,222
"2015-07-27","SB","IQ","Pomegranates",98.88,62,744
"2015-07-27","MW","SS","Okra",6.53,75,1050
"2015-07-28","VE","CU","Papayas",52.59,69,345
"2015-07-29","AQ","BY","Avocados",19.18,68,680
"2015-07-29","BO","TT","Jicama",30.19,78,1170
"2015-07-30","GB","YT","Radishes",19.82,65,780
"2015-07-31","TK","MH","Oranges",70.63,64,896
"2015-07-31","TC","ES","Rutabagas",79.02,71,639
"2015-08-01","MO","AQ","Cranberries",62.79,79,1106
"2015-08-01","NE","NI","Rhubarb",16.52,94,1128
"2015-08-01","PF","CU","Purple Carrots",20.04,57,627
"2015-08-01","CU","BO","Elderberries",5.48,82,1148
"2015-08-02","PS","SC","Peaches",22.9,99,1485
"2015-08-02","BE","AL","Yellow Apples",93.53,42,462
"2015-08-03","TH","KY","Sugar Snap Peas",57.97,52,260
"2015-08-03","GA","IM","Chayote Squash",17.76,84,588
"2015-08-05","SY","GQ","Snow Peas",68.76,1,10
"2015-08-05","ER","YT","Blueberries",30.72,73,511
"2015-08-06","PL","CH","Chinese Cabbage",91.79,82,574
"2015-08-06","CX","KI","Cherries",86.94,70,1050
"2015-08-07","TJ","VG","Yellow Figs",41.26,9,72
"2015-08-07","AE","VU","Blueberries",62.14,20,240
"2015-08-08","YT","DJ","Turnips",39.17,70,910
"2015-08-08","ET","PG","Yellow Summer Squash",48.81,34,170
"2015-08-08","IT","PE","Pumpkin",43.37,41,615
"2015-08-08","HK","AW","Leafy Greens",38.75,30,180
"2015-08-08","PL","PH","Green Peppers",95.02,47,658
"2015-08-09","TJ","TC","nan",53.83,35,385
"2015-08-09","NP","HT","Red Onions",30.83,9,45
"2015-08-10","TJ","LV","Nectarines",86.11,68,680
"2015-08-10","NG","EC","Kohlrabi",66.42,13,169
"2015-08-11","BD","MT","Red Potatoes",49.88,11,88
"2015-08-11","EG","BT","Yellow Summer Squash",25.64,2,12
"2015-08-11","TK","KR","Asparagus",5.73,4,60
"2015-08-11","SR","BB","Sweet Potatoes",96.92,87,870
"2015-08-12","BD","SY","Butternut Squash",54.04,74,666
"2015-08-12","ST","BG","Yellow Summer Squash",95.82,86,774
"2015-08-12","CF","IR","Okra",43.15,82,656
"2015-08-13","UG","KM","Asparagus",43.94,85,850
"2015-08-13","IQ","BN","White Nectarines",57.91,40,280
"2015-08-14","KP","BI","Red Apples",89.18,43,473
"2015-08-14","CF","RU","Yellow Tomatoes",99.22,4,36
"2015-08-14","KH","DE","Zucchini",47.5,88,1320
"2015-08-14","GD","DO","Peaches",65.19,27,189
"2015-08-15","CX","nan","Red Grapes",36.15,38,418
"2015-08-15","YE","BD","Sweet Potatoes",99.44,53,265
"2015-08-15","SC","AQ","Red Peppers",95.83,83,747
"2015-08-16","SL","KI","Potatoes (purple fleshed)",91.66,37,444
"2015-08-16","BB","CK","Tomatoes",31.86,85,680
"2015-08-16","PH","SE","White Peaches",63.68,16,224
"2015-08-17","KG","SA","Purple Peppers",79.48,97,970
"2015-08-17","PA","NZ","Jerusalem Artichokes",55.79,67,737
"2015-08-17","BJ","GH","Jicama",66.02,56,840
"2015-08-17","MX","IE","Celery",45.65,46,690
"2015-08-17","GU","LV","Raspberries",33.99,36,396
"2015-08-17","MO","AL","Cherries",16.16,34,170
"2015-08-19","LR","BO","Cranberries",54.34,17,204
"2015-08-20","MK","AF","Purple Carrots",2.5,20,180
"2015-08-20","CW","HU","Blood Oranges",7.55,25,200
"2015-08-20","NC","MM","Lemons",80.82,18,216
"2015-08-20","NU","TO","Dried Plums",25.73,36,360
"2015-08-21","CR","BJ","Eggplant",71.76,67,335
"2015-08-21","US","AR","Kohlrabi",17.48,15,75
"2015-08-21","SZ","CW","Yellow Apples",38.89,5,50
"2015-08-23","TJ","XX","Pineapples",45.21,39,273
"2015-08-23","GL","BL","Radicchio",83.72,42,630
"2015-08-23","MF","MP","Elderberries",48.12,24,240
"2015-08-23","LK","ZA","Purple Carrots",93.86,15,225
"2015-08-24","WF","PA","Sweet Corn",36.89,61,854
"2015-08-24","ZM","GH","Artichokes",77.0,56,336
"2015-08-24","PY","UG","Radishes",62.03,5,45
"2015-08-24","CX","BV","Rhubarb",64.2,56,560
"2015-08-24","DE","BH","Celery",4.7,90,630
"2015-08-25","AE","AZ","Tangerines",78.1,41,574
"2015-08-26","WS","SS","Mushrooms",81.04,10,70
"2015-08-26","ER","MG","Purple Grapes",47.99,38,304
"2015-08-26","AD","GA","Watercress",35.06,26,208
"2015-08-26","ID","GT","Shallots",89.39,39,507
"2015-08-27","CF","GH","Peaches",99.82,77,847
"2015-08-27","LC","FO","Endive",88.97,79,474
"2015-08-27","FJ","US","Garlic",28.72,40,280
"2015-08-28","RO","MV","Radishes",81.14,63,756
"2015-08-28","LU","MQ","Dates",75.57,26,208
"2015-08-28","SL","AD","Butternut Squash",77.72,88,704
"2015-08-28","AE","GL","Beets",49.85,16,192
"2015-08-28","PG","PE","Green Onions",60.57,25,375
"2015-08-28","GE","RO","Cauliflower",98.82,79,553
"2015-08-28","GP","NO","White Corn",45.06,58,348
"2015-08-28","BD","NG","Asparagus",50.97,66,330
"2015-08-29","DK","TG","Watermelon",57.77,7,98
"2015-08-29","US","TD","Brown Pears",3.48,51,765
"2015-08-29","FR","SX","Green Onions",6.04,94,1128
"2015-08-30","DJ","GF","Endive",18.92,20,240
"2015-08-30","LK","IS","Red Grapes",12.28,83,1079
"2015-08-31","-","LT","Persimmons",34.59,33,264
"2015-08-31","CO","ZW","Red Onions",20.37,18,108
"2015-08-31","IS","YE","Mushrooms",91.49,25,225
"2015-09-02","VU","EG","Yellow Pears",46.7,11,77
"2015-09-02","MP","UY","Pineapples",15.91,88,968
"2015-09-02","AE","US","Tomatoes",90.09,89,1335
"2015-09-02","AQ","LA","Blood Oranges",61.54,66,528
"2015-09-02","TR","AU","Turnips",48.86,57,456
"2015-09-03","BB","AQ","Grape Juice (100%)",39.6,66,924
"2015-09-03","BT","EC","Strawberries",74.76,93,1302
"2015-09-03","MH","MN","Brussels Sprouts",72.73,78,1170
"2015-09-03","GM","SG","Red Potatoes",69.83,21,105
"2015-09-04","HK","SY","Yellow Watermelon",39.78,41,533
"2015-09-04","CV","VI","Leafy Greens",48.43,9,99
"2015-09-05","PG","ET","Purple Peppers",4.58,26,338
"2015-09-06","JE","UZ","Golden Kiwifruit",48.15,44,572
"2015-09-07","CM","TZ","Red Apples",94.63,99,1386
"2015-09-07","CH","GY","Raspberries",29.08,66,924
"2015-09-07","LR","PE","Grapefruit",11.84,7,49
"2015-09-08","QA","LV","Pink/Red Grapefruit",42.47,80,960
"2015-09-08","BM","BE","Oranges",7.36,98,686
"2015-09-08","ZM","EE","Plums",47.43,65,910
"2015-09-08","IS","WS","Kiwifruit",41.63,24,192
"2015-09-09","FR","AT","Cranberries",51.01,50,700
"2015-09-09","AQ","CL","Sweet Corn",56.84,18,216
"2015-09-09","SB","PH","Yellow Tomatoes",82.07,76,988
"2015-09-09","PS","NU","Raisins",34.72,96,672
"2015-09-10","AZ","CV","Dried Plums",70.05,12,84
"2015-09-10","DO","YT","Watermelon",25.99,21,210
"2015-09-10","TV","CM","Jicama",85.79,79,1185
"2015-09-10","AF","PW","Cranberries",45.66,30,420
"2015-09-10","CK","MS","Butternut Squash",56.79,99,594
"2015-09-11","DK","KW","Apricots",92.76,90,450
"2015-09-11","NL","GB","Brown Pears",13.67,44,440
"2015-09-11","VU","GD","nan",65.91,59,767
"2015-09-11","-","NL","Yellow Tomatoes",72.93,25,150
"2015-09-12","AM","VC","Butternut Squash",28.92,43,344
"2015-09-12","NR","TV","Nectarines",44.07,90,720
"2015-09-12","LS","IQ","Kohlrabi",16.2,41,205
"2015-09-13","SH","CH","Yellow Summer Squash",20.14,17,136
"2015-09-13","ZW","PY","Blackberries",36.76,72,432
"2015-09-14","FR","NP","Yellow Potatoes",94.51,17,153
"2015-09-14","HM","AD","Watercress",99.85,12,156
"2015-09-14","KP","IR","nan",45.29,47,658
"2015-09-14","TG","GE","Raspberries",64.46,19,152
"2015-09-14","MW","JM","Tomatoes",77.42,4,20
"2015-09-15","NC","nan","Green Apples",64.14,29,174
"2015-09-15","SB","PW","Pomegranates",63.3,34,476
"2015-09-15","FI","BQ","Bananas",15.01,74,814
"2015-09-16","LU","SD","Papayas",37.24,52,312
