date;origin_country;destination_country;product;duration;units;amount
20141227;182;32;60;47.41;25;175
20141227;39;65;3;66.3;90;990
20141227;110;28;32;58.91;11;99
20141227;9;238;78;86.24;76;380
20141227;96;50;74;84.06;22;110
20141228;55;106;9;82.88;14;168
20141229;49;187;74;73.14;5;40
20141229;220;68;67;39.53;76;456
20141230;38;213;0;14.72;88;528
20141230;106;89;15;40.31;26;130
20141230;25;5;44;4.11;99;891
20141231;103;227;116;90.77;36;216
20141231;26;202;78;56.58;95;1330
20141231;177;168;82;60.23;71;639
20141231;189;125;120;50.65;51;663
20150101;226;243;67;51.31;2;22
20150101;73;59;2;77.63;29;145
20150101;64;47;96;93.97;1;12
20150101;121;125;58;90.91;74;592
20150102;127;203;86;99.74;43;215
20150102;64;4;89;60.08;3;21
20150102;200;165;75;5.75;64;896
20150102;58;0;63;5.36;90;720
20150103;246;162;85;1.83;50;300
20150103;144;204;113;50.05;17;136
20150103;89;225;82;33.98;17;170
20150103;43;190;2;20.77;71;994
20150104;230;128;42;98.83;62;620
20150104;125;167;8;0.91;70;700
20150104;220;124;15;48.76;61;427
20150104;138;138;59;55.06;40;560
20150104;68;185;108;79.47;82;902
20150104;158;169;75;54.75;60;900
20150105;135;135;27;10.63;51;408
20150105;68;6;85;50.73;61;427
20150105;62;218;38;32.74;30;210
20150106;193;62;12;54.11;75;600
20150107;98;208;29;94.36;72;1080
20150107;70;193;105;78.42;71;639
20150107;116;48;33;33.59;43;344
20150108;199;129;73;51.75;29;435
20150108;152;146;2;93.69;55;660
20150108;202;79;3;93.94;72;504
20150108;106;186;27;42.55;29;145
20150108;49;235;10;64.44;4;44
20150109;116;28;102;77.21;31;434
20150109;47;161;102;48.84;21;210
20150110;40;121;40;35.53;55;385
20150110;194;116;114;59.77;65;585
20150110;16;136;108;54.84;12;180
20150111;139;57;112;39.74;9;126
20150111;70;53;96;62.37;12;132
20150111;98;178;68;9.28;72;504
20150112;166;226;76;6.35;36;432
20150112;146;234;94;95.08;63;819
20150112;201;14;21;1.79;62;620
20150112;29;172;21;88.03;50;250
20150113;99;146;78;35.94;66;594
20150113;205;47;104;9.63;39;390
20150113;122;0;84;57.05;74;814
20150113;54;30;69;3.26;20;260
20150113;39;183;0;13.98;75;675
20150114;35;135;63;51.12;39;429
20150114;198;100;18;97.24;62;868
20150114;85;43;80;2.36;53;795
20150114;39;189;62;85.14;96;1248
20150114;236;191;39;52.82;28;196
20150117;44;109;82;90.39;50;350
20150117;83;148;75;63.69;45;540
20150117;118;209;90;38.56;2;18
20150117;64;92;64;50.81;48;624
20150117;129;68;55;45.24;9;135
20150118;105;140;23;11.26;21;126
20150118;247;232;102;28.2;14;154
20150118;6;155;15;81.58;45;585
20150118;206;71;82;80.08;72;1080
20150119;156;198;90;43.41;9;99
20150119;145;45;51;65.23;45;675
20150119;188;99;25;71.53;58;348
20150119;205;219;29;19.66;99;1089
20150119;162;96;32;63.61;23;230
20150120;45;167;54;87.04;69;759
20150120;159;80;14;76.38;4;44
20150120;123;55;43;45.24;96;1152
20150120;216;223;27;16.16;3;36
20150121;120;157;74;62.76;75;975
20150121;119;207;108;90.08;93;1116
20150121;74;171;10;90.43;39;195
20150122;208;46;37;47.38;63;378
20150122;201;55;26;7.56;83;747
20150123;109;44;60;61.11;60;600
20150123;230;78;48;89.52;65;520
20150124;164;101;105;18.48;24;312
20150124;0;147;59;88.77;94;1128
20150124;29;173;119;74.36;13;91
20150124;121;163;69;87.55;46;644
20150125;116;4;93;6.91;58;580
20150126;128;57;44;44.71;78;858
20150127;202;24;43;11.71;90;630
20150127;79;122;56;23.6;63;315
20150128;32;203;96;90.36;63;567
20150128;22;83;31;62.82;38;266
20150129;166;23;31;67.96;87;1044
20150129;93;220;17;76.96;75;1050
20150130;3;132;79;2.86;98;1470
20150131;127;218;29;28.59;56;336
20150131;45;199;88;36.93;12;180
20150131;68;128;69;25.74;52;416
20150201;92;46;51;5.15;56;728
20150201;165;15;106;59.1;16;240
20150202;219;116;98;69.41;85;680
20150203;186;198;37;45.66;98;882
20150203;26;149;22;89.73;71;781
20150204;125;132;68;65.84;95;1425
20150204;204;93;97;43.04;4;20
20150205;221;222;98;50.28;3;27
20150205;62;71;50;63.97;71;923
20150206;161;24;21;64.39;89;890
20150206;222;127;60;67.9;72;864
20150207;180;0;38;2.95;35;525
20150207;200;197;92;33.37;24;360
20150208;21;124;41;0.36;95;1425
20150208;7;179;47;29.1;9;54
20150208;56;23;118;62.12;49;343
20150209;221;6;85;42.39;88;1144
20150209;67;9;73;99.23;2;10
20150210;206;229;12;70.88;15;180
20150210;36;182;5;2.78;62;930
20150210;228;83;104;35.6;69;759
20150210;7;15;6;5.1;91;1365
20150211;214;64;24;95.81;55;605
20150211;32;9;87;8.81;30;210
20150211;56;143;14;35.38;45;270
20150212;188;28;74;44.42;15;105
20150212;161;196;35;95.52;89;534
20150212;111;28;109;29.23;20;180
20150212;185;227;48;6.45;80;1120
20150213;241;120;110;57.48;28;140
20150213;48;131;104;67.34;56;672
20150213;245;194;73;38.04;87;870
20150213;190;46;0;57.5;31;279
20150213;178;178;24;26.34;23;345
20150214;156;202;2;83.38;68;952
20150214;141;134;49;34.29;9;54
20150214;225;81;2;71.42;84;1092
20150214;3;159;72;47.59;34;272
20150214;41;164;85;71.92;13;143
20150214;0;97;108;12.94;86;602
20150214;210;1;107;96.62;80;400
20150214;9;107;5;78.63;86;688
20150215;54;130;82;63.44;61;610
20150216;211;92;112;43.07;64;512
20150216;169;187;46;32.19;73;730
20150217;132;94;18;72.68;82;574
20150217;214;157;66;1.68;36;324
20150217;173;224;9;39.01;15;105
20150217;93;101;70;97.94;2;28
20150217;137;181;73;74.51;53;742
20150218;112;196;47;94.53;53;636
20150218;172;191;55;65.6;98;686
20150218;152;4;12;1.38;7;77
20150218;170;77;39;42.46;84;588
20150218;187;141;104;68.31;66;396
20150219;124;31;38;89.05;52;364
20150219;177;84;96;38.7;90;630
20150219;203;207;44;87.07;2;16
20150220;150;198;46;71.19;23;207
20150220;235;60;72;39.58;1;10
20150220;126;244;118;83.49;35;385
20150220;2;98;38;87.46;84;1176
20150221;9;129;95;11.54;27;243
20150221;83;23;6;35.79;70;770
20150222;95;228;4;81.81;65;910
20150222;8;184;3;84.61;63;567
20150222;75;122;83;67.55;58;348
20150222;44;42;27;57.63;12;72
20150223;246;66;98;87.51;16;192
20150223;207;121;81;58.9;42;588
20150223;169;5;107;33.29;70;420
20150223;241;18;33;43.84;38;418
20150223;38;223;78;38.57;35;245
20150224;13;109;44;48.53;62;930
20150224;238;83;109;29.14;2;26
20150224;102;145;96;81.51;85;510
20150224;229;86;109;78.63;59;708
20150226;102;121;27;99.74;41;410
20150226;69;69;90;24.91;17;221
20150227;203;29;37;78.04;23;322
20150227;68;0;44;90.37;63;819
20150227;177;172;34;53.72;72;720
20150228;221;51;94;77.07;22;264
20150228;118;116;51;72.18;35;455
20150228;20;155;58;51.96;11;121
20150301;160;69;37;60.77;70;420
20150302;78;0;9;69.92;78;780
20150302;144;240;16;38.26;9;90
20150302;127;98;25;81.87;28;224
20150302;203;36;64;77.66;77;847
20150303;146;244;105;87.78;70;1050
20150303;131;132;64;10.93;89;534
20150303;54;35;39;64.21;16;160
20150304;64;144;45;5.62;83;1079
20150304;171;157;66;46.68;11;165
20150304;94;81;62;77.24;91;1092
20150304;207;48;44;44.92;45;450
20150304;13;71;11;30.78;35;175
20150305;223;145;50;64.49;49;588
20150305;199;107;88;2.98;78;468
20150305;216;27;55;19.16;40;320
20150305;103;2;105;86.39;69;759
20150306;181;52;86;79.51;91;455
20150306;192;205;41;7.85;45;225
20150306;249;170;100;44.85;87;1131
20150306;44;36;101;48.52;67;1005
20150307;147;56;7;59.82;78;936
20150307;19;129;3;72.66;95;475
20150308;106;92;78;80.79;17;119
20150308;34;219;111;16.73;45;495
20150308;156;239;14;81.54;65;455
20150311;211;99;118;94.35;32;224
20150312;107;16;62;9.48;10;50
20150312;132;20;72;35.06;42;462
20150312;5;3;99;54.36;1;8
20150313;88;79;58;9.34;38;418
20150313;207;164;80;40.2;40;520
20150313;154;163;40;45.06;85;595
20150313;241;133;86;59.76;81;486
20150314;146;225;59;98.2;71;639
20150314;49;196;39;39.26;51;561
20150314;195;125;95;61.6;46;460
20150315;195;41;55;64.12;61;427
20150315;18;234;66;61.03;39;390
20150316;246;21;87;51.82;58;290
20150316;35;32;72;69.65;17;187
20150316;195;200;119;2.63;79;869
20150317;219;206;117;85.89;56;504
20150317;38;245;107;52.65;6;48
20150317;225;89;10;42.04;19;152
20150318;230;249;54;93.43;31;341
20150319;249;130;82;91.84;5;70
20150319;177;103;15;3.49;15;225
20150320;5;174;84;36.09;24;240
20150320;169;67;48;30.3;62;496
20150321;220;155;87;18.73;6;36
20150321;119;186;28;14.8;39;429
20150321;241;52;87;37.75;81;486
20150321;138;208;106;91.73;11;77
20150321;112;27;37;5.68;16;144
20150322;67;94;27;58.3;80;640
20150323;117;187;29;27.79;85;1275
20150323;236;192;29;91.12;74;666
20150324;41;193;57;69.95;66;462
20150324;51;171;30;39.63;74;1110
20150324;101;115;25;24.55;85;1020
20150324;223;160;32;88.51;63;882
20150324;247;19;89;16.31;32;160
20150324;103;170;87;92.98;62;806
20150325;207;155;5;71.95;51;306
20150325;95;112;120;87.48;68;680
20150325;216;214;28;14.76;24;336
20150325;72;243;14;18.11;78;1170
20150326;63;209;71;40.18;2;18
20150326;115;183;53;98.81;12;156
20150327;57;249;36;99.46;44;352
20150327;199;58;74;40.8;68;340
20150327;98;26;45;4.11;66;660
20150327;148;146;84;90.99;98;1470
20150327;112;102;19;84.84;17;204
20150328;68;219;9;88.88;63;819
20150328;26;202;27;60.94;65;325
20150328;64;205;40;33.46;88;704
20150328;114;80;74;60.44;15;135
20150328;168;44;32;65.11;15;150
20150328;165;68;24;4.37;25;300
20150329;131;212;15;16.71;39;351
20150330;22;34;35;71.99;3;27
20150330;204;8;95;54.19;74;1110
20150331;123;21;8;18.43;4;56
20150331;163;174;84;29.62;74;1110
20150331;36;106;55;57.38;21;147
20150331;82;228;37;2.35;69;897
20150331;51;43;73;19.23;63;819
20150331;150;187;102;52.12;83;498
20150331;218;240;108;3.08;45;360
20150331;92;244;39;93.09;13;143
20150401;152;76;24;78.78;41;574
20150401;127;241;69;54.17;62;868
20150401;96;109;5;87.22;26;156
20150401;248;1;118;9.02;30;240
20150401;225;105;12;7.79;6;42
20150401;78;130;13;49.37;66;330
20150402;64;110;9;20.15;11;77
20150402;129;231;33;37.2;15;165
20150403;125;197;81;36.9;78;1014
20150403;232;242;23;33.66;4;60
20150403;31;198;95;17.49;17;85
20150404;197;95;111;59.69;10;110
20150404;60;141;64;41.75;13;195
20150405;228;179;51;9.51;86;774
20150406;158;56;62;91.01;45;675
20150406;96;77;30;67.25;46;230
20150406;17;167;110;19.61;86;688
20150407;93;144;108;89.22;93;837
20150407;209;249;102;46.65;47;376
20150407;108;0;4;65.62;99;1089
20150408;0;46;48;63.58;79;553
20150408;79;18;62;5.92;64;640
20150408;1;248;105;96.03;68;408
20150408;35;217;26;89.27;58;290
20150408;126;46;113;50.25;98;490
20150409;5;20;91;8.95;41;533
20150410;94;220;98;94.79;52;260
20150411;112;66;1;53.52;77;693
20150412;4;201;38;61.39;5;30
20150412;147;121;73;72.69;43;473
20150412;85;47;102;39.95;91;1092
20150412;220;136;51;15.07;98;1274
20150412;169;0;106;20.5;19;190
20150412;86;113;20;32.04;58;870
20150412;34;128;29;3.0;61;549
20150413;151;113;22;21.91;30;270
20150413;104;188;15;67.92;61;488
20150413;27;168;83;21.13;94;1316
20150413;225;210;61;73.29;7;98
20150413;208;9;75;7.57;30;240
20150413;95;111;103;41.31;17;119
20150414;218;180;30;51.94;87;609
20150414;187;128;98;47.79;81;1053
20150415;6;96;32;96.57;8;88
20150415;0;235;68;58.49;3;45
20150415;37;2;111;55.45;23;184
20150415;146;141;97;88.49;62;558
20150416;28;131;80;91.93;60;720
20150416;44;136;0;43.75;33;429
20150417;158;42;35;35.67;28;364
20150417;44;81;117;45.47;15;75
20150418;173;217;30;21.4;39;585
20150418;146;35;49;82.54;5;55
20150418;199;79;94;6.65;87;1131
20150418;126;188;8;40.53;43;559
20150419;110;105;60;89.71;66;858
20150419;156;160;25;20.67;3;21
20150419;89;97;95;24.12;62;682
20150420;116;152;49;99.41;31;341
20150420;241;62;15;1.66;6;36
20150420;156;87;85;33.67;37;296
20150421;48;201;22;89.56;27;351
20150421;112;227;42;25.13;15;150
20150421;45;21;116;4.63;3;15
20150421;120;120;92;55.31;81;1134
20150421;135;170;47;53.08;15;135
20150422;45;8;53;55.38;55;825
20150422;208;173;11;24.35;65;910
20150423;23;2;85;67.19;78;390
20150423;194;233;119;78.91;17;255
20150423;222;162;11;94.39;92;736
20150424;128;9;56;79.25;74;962
20150424;234;126;68;91.38;66;990
20150424;38;224;38;28.69;5;45
20150424;56;186;67;28.65;92;1104
20150424;120;97;53;19.43;1;13
20150425;213;116;110;19.65;60;300
20150425;206;136;22;16.99;16;208
20150425;43;90;86;47.81;26;208
20150426;92;0;56;98.05;78;624
20150426;168;211;99;27.45;82;410
20150426;178;95;92;9.39;23;299
20150427;229;200;34;4.72;84;840
20150428;194;83;19;57.21;6;90
20150429;63;16;18;23.92;60;780
20150429;131;235;88;66.44;77;616
20150430;200;96;92;76.33;86;688
20150430;61;61;117;85.27;73;511
20150430;217;11;90;99.27;17;102
20150501;169;210;30;32.94;96;1152
20150501;93;113;106;7.2;5;40
20150501;73;119;114;71.86;29;348
20150501;114;43;71;79.82;64;320
20150502;206;131;19;23.86;5;45
20150502;75;236;107;72.98;69;345
20150503;231;34;103;30.63;30;450
20150503;49;176;15;7.2;76;760
20150503;2;248;60;24.5;55;550
20150504;17;181;39;93.17;13;104
20150505;144;79;79;71.51;55;825
20150505;119;226;85;61.31;35;420
20150505;94;127;9;33.72;44;264
20150505;93;30;114;91.79;51;561
20150505;40;46;30;54.94;72;720
20150506;24;219;110;9.91;11;143
20150506;125;147;3;92.13;16;240
20150506;64;117;109;2.24;63;315
20150507;193;49;40;38.82;83;830
20150507;23;28;16;31.6;91;1092
20150507;239;120;13;4.83;57;399
20150507;50;18;89;29.34;8;40
20150507;244;80;30;97.97;66;858
20150507;162;199;118;81.01;69;552
20150508;207;116;68;93.37;55;275
20150508;112;177;53;67.88;84;1260
20150509;243;73;45;26.51;29;406
20150509;75;152;98;81.01;63;567
20150509;24;69;54;71.78;72;432
20150509;69;72;34;84.84;50;250
20150510;203;138;25;91.9;24;240
20150510;115;19;62;75.49;77;539
20150510;40;82;3;26.99;69;828
20150510;165;169;74;14.21;80;1120
20150510;131;103;36;65.87;81;1134
20150511;80;116;52;9.92;84;1176
20150511;207;117;107;94.72;88;792
20150513;23;150;95;72.59;73;657
20150514;199;83;26;28.64;20;240
20150514;209;180;113;32.22;7;63
20150514;50;135;67;56.9;90;1350
20150515;236;80;26;20.84;30;240
20150516;26;52;32;10.73;41;205
20150517;15;46;13;11.68;18;180
20150517;22;244;38;87.01;47;517
20150517;2;53;72;13.67;96;1152
20150517;12;93;89;84.87;14;168
20150517;0;182;88;24.36;93;465
20150517;58;52;74;96.15;31;341
20150518;61;125;85;10.8;88;1144
20150518;174;25;109;64.93;74;1110
20150518;133;164;70;78.01;70;770
20150519;165;49;87;31.84;10;120
20150519;230;181;56;14.29;20;160
20150519;6;42;6;28.57;27;405
20150519;172;213;29;86.18;69;759
20150520;170;233;55;9.97;15;90
20150520;78;146;25;11.92;84;1092
20150521;6;220;2;5.47;55;715
20150521;42;11;1;95.27;42;462
20150522;37;213;97;47.1;47;705
20150522;97;172;19;95.19;71;426
20150522;81;226;10;18.91;93;1209
20150523;163;82;99;51.4;85;1190
20150523;187;144;116;26.62;68;340
20150524;193;148;56;58.16;97;679
20150524;142;75;104;72.8;57;285
20150524;206;17;100;99.26;97;1358
20150524;27;162;53;70.43;93;744
20150525;36;126;46;71.35;47;423
20150526;16;56;71;94.53;61;427
20150526;217;107;4;5.49;52;780
20150526;159;54;60;30.6;19;209
20150527;121;212;19;25.46;50;450
20150527;202;27;50;95.19;81;1215
20150528;157;186;58;3.56;5;65
20150528;48;32;18;27.67;14;140
20150528;189;176;16;40.2;51;510
20150529;37;143;110;85.14;26;364
20150530;20;206;53;8.86;6;66
20150530;45;53;81;38.29;14;70
20150530;43;187;67;39.55;95;1425
20150531;137;118;7;70.32;59;649
20150531;36;89;56;49.81;28;420
20150601;110;218;106;68.98;70;490
20150601;21;234;35;57.12;18;216
20150601;244;241;76;42.12;55;440
20150603;190;133;116;72.39;62;496
20150604;63;223;1;92.55;52;780
20150604;18;57;19;50.61;46;506
20150604;34;20;13;66.53;51;255
20150605;128;227;17;30.73;24;144
20150605;95;190;80;96.53;39;234
20150605;151;213;41;95.58;11;55
20150607;141;73;67;48.39;65;455
20150607;94;70;84;3.38;28;392
20150608;168;169;56;56.91;85;1105
20150608;68;194;33;39.09;34;340
20150609;249;112;8;44.34;39;312
20150609;241;249;84;23.69;44;264
20150610;107;180;40;84.54;56;616
20150610;228;190;32;75.29;70;560
20150610;100;225;71;15.32;7;84
20150610;210;47;95;47.57;14;126
20150610;131;199;105;22.3;72;432
20150611;166;208;95;32.1;42;336
20150612;139;31;69;98.19;15;120
20150612;85;0;106;14.59;91;1274
20150612;132;133;61;71.29;36;396
20150612;2;48;48;18.22;31;248
20150612;90;186;51;6.8;32;352
20150612;57;64;74;44.54;79;1106
20150612;123;174;101;39.82;48;528
20150612;165;176;91;83.93;75;375
20150613;162;218;47;92.99;31;155
20150614;82;199;17;27.78;15;120
20150614;9;248;35;93.21;35;175
20150614;7;42;55;18.08;60;480
20150614;42;156;108;13.37;98;882
20150615;203;92;117;50.76;17;119
20150615;64;139;28;28.62;65;390
20150615;123;237;66;20.5;83;913
20150616;45;171;95;33.04;88;440
20150616;80;36;94;52.46;78;468
20150616;1;16;106;96.25;82;574
20150616;11;90;32;97.12;14;70
20150616;80;23;85;37.25;35;315
20150616;32;38;91;32.3;9;45
20150617;159;120;11;44.98;38;342
20150618;180;84;32;59.76;63;693
20150619;158;92;35;33.63;33;330
20150620;210;209;58;68.73;29;348
20150620;167;147;84;91.63;20;240
20150620;70;116;70;46.88;91;819
20150620;97;136;102;16.61;89;1246
20150621;192;106;68;31.61;48;336
20150621;162;133;7;36.54;34;408
20150621;229;50;11;45.81;62;310
20150621;168;14;60;10.47;78;624
20150622;228;105;43;34.78;66;792
20150622;230;114;95;42.84;46;276
20150623;109;215;48;31.73;44;616
20150623;16;74;46;32.34;89;890
20150623;193;226;55;4.35;42;504
20150623;127;65;91;54.14;97;1164
20150623;28;13;52;18.94;11;77
20150623;190;34;39;26.07;9;99
20150624;158;51;19;33.01;73;949
20150624;34;205;46;70.22;19;133
20150624;33;196;113;30.54;53;583
20150624;162;151;68;48.37;24;288
20150625;68;2;49;34.95;95;760
20150625;137;202;75;3.56;12;96
20150625;165;143;38;43.76;99;495
20150626;8;160;53;27.13;6;84
20150627;164;48;78;33.94;69;345
20150627;188;65;58;58.67;17;170
20150627;225;64;47;29.41;39;585
20150628;245;136;3;43.63;11;99
20150628;169;130;27;44.37;87;870
20150628;94;216;79;0.62;42;210
20150628;103;170;30;33.67;75;450
20150628;0;7;112;12.59;7;35
20150628;236;33;19;19.65;93;837
20150628;134;160;16;76.54;52;364
20150628;57;40;68;19.79;75;1125
20150629;114;127;31;82.72;42;420
20150629;67;182;60;4.46;2;20
20150629;106;99;20;72.48;95;1425
20150629;191;123;9;91.55;46;598
20150630;121;72;95;79.89;36;468
20150630;81;219;6;45.68;65;455
20150630;143;237;32;86.67;71;426
20150701;154;101;81;41.45;5;30
20150701;131;170;119;79.56;38;380
20150701;220;64;65;28.44;15;135
20150701;0;102;68;72.21;26;234
20150701;13;238;91;73.4;25;150
20150702;139;248;75;42.95;75;1050
20150703;199;18;50;95.22;33;396
20150703;196;48;72;80.26;65;390
20150703;24;157;55;21.59;71;568
20150704;142;29;25;5.28;70;560
20150705;179;29;19;90.71;64;448
20150705;131;154;94;82.96;98;980
20150705;161;230;29;28.94;83;1245
20150705;219;190;14;23.07;46;230
20150705;163;147;91;36.74;26;156
20150706;239;245;2;92.94;47;329
20150706;206;13;85;51.63;65;910
20150706;21;50;110;25.62;17;85
20150706;240;219;16;63.81;95;475
20150707;107;225;9;26.4;98;588
20150707;70;212;98;22.4;50;400
20150708;214;49;108;72.95;79;1027
20150708;206;178;98;80.41;91;819
20150709;72;91;34;44.64;92;1196
20150709;177;170;92;52.91;59;590
20150709;77;225;5;59.32;21;189
20150710;88;142;92;15.65;98;686
20150710;61;177;113;77.62;25;300
20150712;199;1;95;75.13;37;555
20150713;195;25;5;12.03;22;110
20150713;241;189;83;61.17;27;378
20150713;182;231;67;13.82;55;385
20150714;206;93;64;43.0;65;910
20150715;137;117;33;5.02;55;605
20150716;234;59;42;65.9;7;105
20150716;182;55;61;40.55;91;1001
20150716;133;62;56;12.55;23;184
20150716;69;59;22;64.39;88;1056
20150716;141;225;64;72.68;24;192
20150716;229;19;56;46.62;50;350
20150716;172;136;70;8.42;72;792
20150717;39;190;4;69.01;56;616
20150717;7;95;120;45.66;48;720
20150717;193;39;39;23.08;89;1246
20150717;32;27;24;93.18;3;21
20150717;137;11;59;17.77;93;837
20150718;109;10;43;12.63;90;1170
20150719;177;144;27;89.23;95;570
20150720;110;197;1;80.13;13;169
20150720;168;248;72;48.55;70;490
20150721;211;26;91;73.06;30;180
20150721;143;229;69;79.56;55;770
20150721;95;73;64;81.78;60;720
20150721;149;104;88;68.09;67;335
20150721;158;139;119;53.13;74;518
20150722;102;116;43;27.51;40;600
20150723;5;69;27;81.2;13;195
20150723;40;22;83;42.28;42;252
20150723;174;188;5;88.37;55;825
20150723;56;40;112;84.45;95;1425
20150724;149;10;79;43.03;39;234
20150724;86;9;53;71.28;52;260
20150724;185;85;7;97.5;9;54
20150725;234;95;113;55.78;39;312
20150726;16;163;8;18.88;48;384
20150726;96;193;46;74.37;1;8
20150726;88;85;0;10.23;70;1050
20150726;20;228;78;79.47;27;189
20150727;171;234;48;79.73;79;1027
20150727;117;53;17;86.28;37;222
20150727;204;106;8;98.88;62;744
20150727;133;208;93;6.53;75;1050
20150728;240;55;31;52.59;69;345
20150729;8;20;68;19.18;68;680
20150729;26;225;59;30.19;78;1170
20150730;234;142;14;19.82;65;780
20150731;223;138;30;70.63;64;896
20150731;229;209;44;79.02;71;639
20150801;131;8;4;62.79;79;1106
20150801;160;159;18;16.52;94;1128
20150801;78;55;115;20.04;57;627
20150801;55;26;106;5.48;82;1148
20150802;169;198;32;22.9;99;1485
20150802;21;2;20;93.53;42;462
20150803;220;41;98;57.97;52;260
20150803;80;108;86;17.76;84;588
20150805;216;67;96;68.76;1;10
20150805;68;142;102;30.72;73;511
20150806;176;215;82;91.79;82;574
20150806;46;117;3;86.94;70;1050
20150807;218;242;24;41.26;9;72
20150807;233;239;102;62.14;20;240
20150808;142;61;66;39.17;70;910
20150808;71;171;45;48.81;34;170
20150808;110;173;43;43.37;41;615
20150808;100;12;89;38.75;30;180
20150808;176;174;95;95.02;47;658
20150809;218;229;0;53.83;35;385
20150809;155;96;16;30.83;9;45
20150810;218;123;29;86.11;68;680
20150810;161;64;60;66.42;13;169
20150811;18;137;17;49.88;11;88
20150811;65;25;45;25.64;2;12
20150811;223;119;77;5.73;4;60
20150811;212;19;47;96.92;87;870
20150812;18;216;39;54.04;74;666
20150812;194;34;45;95.82;86;774
20150812;42;105;93;43.15;82;656
20150813;231;49;77;43.94;85;850
20150813;106;33;52;57.91;40;280
20150814;118;36;1;89.18;43;473
20150814;42;182;48;99.22;4;36
20150814;38;83;100;47.5;88;1320
20150814;88;63;32;65.19;27;189
20150815;46;0;5;36.15;38;418
20150815;246;18;47;99.44;53;265
20150815;198;8;13;95.83;83;747
20150816;199;117;119;91.66;37;444
20150816;19;52;19;31.86;85;680
20150816;174;214;53;63.68;16;224
20150817;121;195;118;79.48;97;970
20150817;170;158;58;55.79;67;737
20150817;23;84;59;66.02;56;840
20150817;143;107;85;45.65;46;690
20150817;90;123;9;33.99;36;396
20150817;131;2;3;16.16;34;170
20150819;126;26;4;54.34;17;204
20150820;180;1;115;2.5;20;180
20150820;56;101;2;7.55;25;200
20150820;157;152;27;80.82;18;216
20150820;162;224;105;25.73;36;360
20150821;53;23;116;71.76;67;335
20150821;236;10;60;17.48;15;75
20150821;70;56;20;38.89;5;50
20150823;218;0;35;45.21;39;273
20150823;87;185;15;83.72;42;630
20150823;189;164;106;48.12;24;240
20150823;210;206;115;93.86;15;225
20150824;244;170;46;36.89;61;854
20150824;247;84;75;77.0;56;336
20150824;172;231;14;62.03;5;45
20150824;46;30;18;64.2;56;560
20150824;83;17;85;4.7;90;630
20150825;233;15;36;78.1;41;574
20150826;192;208;61;81.04;10;70
20150826;68;132;109;47.99;38;304
20150826;5;80;99;35.06;26;208
20150826;104;91;65;89.39;39;507
20150827;42;84;32;99.82;77;847
20150827;188;73;88;88.97;79;474
20150827;74;236;56;28.72;40;280
20150828;181;135;14;81.14;63;756
20150828;130;139;51;75.57;26;208
20150828;199;5;39;77.72;88;704
20150828;233;87;12;49.85;16;192
20150828;171;173;92;60.57;25;375
20150828;82;181;55;98.82;79;553
20150828;89;165;67;45.06;58;348
20150828;18;161;77;50.97;66;330
20150829;60;222;11;57.77;7;98
20150829;236;43;54;3.48;51;765
20150829;76;201;92;6.04;94;1128
20150830;61;77;88;18.92;20;240
20150830;210;102;5;12.28;83;1079
20150831;0;129;34;34.59;33;264
20150831;48;248;16;20.37;18;108
20150831;102;246;61;91.49;25;225
20150902;239;65;33;46.7;11;77
20150902;164;237;35;15.91;88;968
20150902;233;236;19;90.09;89;1335
20150902;8;122;2;61.54;66;528
20150902;227;13;66;48.86;57;456
20150903;19;8;107;39.6;66;924
20150903;25;64;10;74.76;93;1302
20150903;138;147;81;72.73;78;1170
20150903;81;200;17;69.83;21;105
20150904;100;216;37;39.78;41;533
20150904;37;243;89;48.43;9;99
20150905;171;71;118;4.58;26;338
20150906;113;238;26;48.15;44;572
20150907;39;219;1;94.63;99;1386
20150907;215;95;9;29.08;66;924
20150907;126;173;25;11.84;7;49
20150908;179;123;6;42.47;80;960
20150908;24;21;30;7.36;98;686
20150908;247;69;110;47.43;65;910
20150908;102;192;72;41.63;24;192
20150909;76;14;4;51.01;50;700
20150909;8;44;46;56.84;18;216
20150909;204;174;48;82.07;76;988
20150909;169;162;111;34.72;96;672
20150910;15;37;105;70.05;12;84
20150910;63;142;11;25.99;21;210
20150910;230;39;59;85.79;79;1185
20150910;1;168;4;45.66;30;420
20150910;52;149;39;56.79;99;594
20150911;60;120;21;92.76;90;450
20150911;156;234;54;13.67;44;440
20150911;239;88;0;65.91;59;767
20150911;0;156;48;72.93;25;150
20150912;11;191;39;28.92;43;344
20150912;154;230;29;44.07;90;720
20150912;125;106;60;16.2;41;205
20150913;186;215;45;20.14;17;136
20150913;248;172;101;36.76;72;432
20150914;76;155;42;94.51;17;153
20150914;97;5;99;99.85;12;156
20150914;118;105;0;45.29;47;658
20150914;222;82;9;64.46;19;152
20150914;133;111;19;77.42;4;20
20150915;157;0;69;64.14;29;174
20150915;204;168;8;63.3;34;476
20150915;75;27;50;15.01;74;814
20150916;130;211;31;37.24;52;312
20150916;197;57;92;56.28;40;600
20150916;152;211;58;8.21;3;30
20150916;31;110;85;97.83;69;552
20150916;37;108;32;36.65;49;686
20150916;244;107;117;22.8;78;624
20150917;157;107;105;83.63;15;210
20150917;68;187;60;75.99;13;117
20150917;170;166;94;87.31;96;1152
20150917;100;147;49;8.76;4;40
20150917;229;244;80;96.45;52;572
